starttime,uid,saddr,sport,daddr,dport,proto,dur,appproto,spkts,dpkts,sbytes,dbytes,smac,dmac,state,history,type_,dir_,label
1499342549.053678,C8LG4x4PfoyGBcZjPc,192.168.10.50,33864,192.168.10.3,53,17,0.0001659393310546875,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.054002,CycWSr1xZA96pH6Xob,192.168.10.50,21644,192.168.10.3,53,17,0.00017404556274414062,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.054401,CO7qHS1gWVGyk5Yvr6,192.168.10.50,14385,192.168.10.3,53,17,0.00017404556274414062,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.054406,CiGbJ5mKxH9Qqcrzl,192.168.10.50,45790,192.168.10.3,53,17,0.00017118453979492188,dns,2,2,64,158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.055831,C69Izc1wj4GwCLpcV7,192.168.10.50,31167,192.168.10.3,53,17,0.0001659393310546875,dns,2,2,102,224,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.056176,CjH0ds42Sri3yF4Ia6,192.168.10.50,36713,192.168.10.3,53,17,0.00016498565673828125,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.056509,CgtY7N173lONatwqpe,192.168.10.50,64033,192.168.10.3,53,17,0.00017404556274414062,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.056513,CRyo6C5pLQoMKv1g6,192.168.10.50,26376,192.168.10.3,53,17,0.00017189979553222656,dns,2,2,64,158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.058096,CXmylYAs29NH1kQid,192.168.10.50,7549,192.168.10.3,53,17,0.00016498565673828125,dns,2,2,102,224,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.059484,Cze4Y44EI5Y0z6eECa,192.168.10.50,30150,192.168.10.3,53,17,0.00014710426330566406,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.0595,CDulbb4sJDLOtYNzse,192.168.10.50,44207,192.168.10.3,53,17,0.00018095970153808594,dns,2,2,64,158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.059872,CvVfDLdA6UVAMIpZf,192.168.10.50,9622,192.168.10.3,53,17,0.0001571178436279297,dns,2,2,86,142,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.068335,CHK3GK5KYI93skawc,192.168.10.50,25749,192.168.10.3,53,17,0.00017690658569335938,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.068691,ClBAEl4UkVXyrcVzQ6,192.168.10.50,50637,192.168.10.3,53,17,0.00016498565673828125,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.069487,C2ryrfRLeFfLUvCPd,192.168.10.50,55510,192.168.10.3,53,17,0.00018286705017089844,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.069491,Cx0yx11FpcinnY5uW9,192.168.10.50,19276,192.168.10.3,53,17,0.00018215179443359375,dns,2,2,64,158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.070342,C1Pz4D13jHhXfv0r8d,192.168.10.50,56948,192.168.10.3,53,17,0.00016188621520996094,dns,2,2,102,224,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.070728,CgkXI91zw9ZLsXWd3f,192.168.10.50,56788,192.168.10.3,53,17,0.00017189979553222656,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.070997,C9hHJJ3wKYczHJRSN6,192.168.10.50,15489,192.168.10.3,53,17,0.0002028942108154297,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.071365,CPX4lo2xKv9OrhUeQ2,192.168.10.50,43186,192.168.10.3,53,17,0.0001888275146484375,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.071396,Ct9tQN6lgW1VdLhDh,192.168.10.50,50856,192.168.10.3,53,17,0.0001609325408935547,dns,2,2,64,158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.07246,CFGTzb1728mAjAmie7,192.168.10.50,4980,192.168.10.3,53,17,0.0003180503845214844,dns,2,2,102,224,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.073833,COqhs243V7BLc6Uf08,192.168.10.50,64884,192.168.10.3,53,17,0.00016307830810546875,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.073865,CiU5mU39BjatHawHp8,192.168.10.50,42984,192.168.10.3,53,17,0.00018095970153808594,dns,2,2,64,158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.074225,C6h1Jsz7HK5xZtPv9,192.168.10.50,38200,192.168.10.3,53,17,0.00017309188842773438,dns,2,2,86,142,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.075166,CDZy4B1j3fC13SPFI9,192.168.10.50,35336,192.168.10.3,53,17,0.0001881122589111328,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.075462,CD4ILv2ib1M1HLRTc3,192.168.10.50,38952,192.168.10.3,53,17,0.00019598007202148438,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.075825,CvtiDq1WGdwa0HeJCe,192.168.10.50,17839,192.168.10.3,53,17,0.00019502639770507812,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.075857,C3wfur2w8hPVt2gtbk,192.168.10.50,48113,192.168.10.3,53,17,0.00016498565673828125,dns,2,2,64,158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.077211,CTBjn74DdMPog3Mbll,192.168.10.50,5703,192.168.10.3,53,17,0.00017309188842773438,dns,2,2,102,224,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.077528,CPKlZpBvw27oOSF5j,192.168.10.50,52160,192.168.10.3,53,17,0.00019502639770507812,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.077865,CgpeZE1VIMIsVxGsff,192.168.10.50,48783,192.168.10.3,53,17,0.0001990795135498047,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.077868,Cyl5u81kCq2Em8llci,192.168.10.50,16111,192.168.10.3,53,17,0.00019812583923339844,dns,2,2,64,158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.079405,CMuqD31cfOvnIrNlL,192.168.10.50,14348,192.168.10.3,53,17,0.00017881393432617188,dns,2,2,102,224,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.080905,C3w0O14Rgrsqfyt4a7,192.168.10.50,36565,192.168.10.3,53,17,0.00019812583923339844,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.080938,Ch7ciK3kHDTfgASod3,192.168.10.50,27509,192.168.10.3,53,17,0.0001678466796875,dns,2,2,64,158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342549.081288,CSTkvhVBJmpXprC2a,192.168.10.50,25799,192.168.10.3,53,17,0.00016188621520996094,dns,2,2,86,142,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342497.21099,ChH8bg1xK3E35odKjf,192.168.10.14,59158,54.200.60.113,443,6,60.76849603652954,ssl,15,13,920,3396,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,SF,ShADadTFf,conn,->,benign
1499342487.487727,CqdRJl4rYYBbmAI3Z5,192.168.10.5,123,192.168.10.3,123,17,17.092278957366943,ntp,6,6,288,288,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342499.501065,ClXi791cFziqumhbQb,192.168.10.5,56091,239.255.255.250,1900,17,6.027483940124512,,88,0,11704,0,b8:ac:6f:36:0a:8b,01:00:5e:7f:ff:fa,S0,D,conn,->,benign
1499342505.686593,C6xWKV2nd1WwAx6gVg,192.168.10.50,55450,192.168.10.3,88,17,0.00037097930908203125,krb,2,2,364,358,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342505.688689,CUqWP04NW51idkhKpl,192.168.10.50,60013,192.168.10.3,88,17,0.000659942626953125,krb,2,2,512,2836,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342505.691294,CS4Q0L2kwfN6XQRy35,192.168.10.50,52836,192.168.10.3,88,17,0.0009710788726806641,krb,2,2,3178,674,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.670485,CjrN383sfrRCsyqRb8,192.168.10.19,41614,192.168.10.3,88,6,0.0012259483337402344,krb_tcp,10,10,1569,1566,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,RSTR,ShADTadtFr,conn,->,malicious
1499342557.795026,CAKarU3sAOLOlqgHIg,192.168.10.14,51299,192.168.10.3,53,17,0.18226099014282227,dns,4,2,144,224,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342557.79524,CoU3AA1jVfztfajKHh,192.168.10.3,61279,192.168.10.1,53,17,0.18181800842285156,dns,1,1,54,91,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342560.750302,CwBrgO2KmTrD4b9KGb,192.168.10.15,54992,192.168.10.3,53,17,0.1708838939666748,dns,2,2,88,292,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342560.750518,CkY6qjYb7V0L276Se,192.168.10.3,60237,192.168.10.1,53,17,0.17039179801940918,dns,1,1,55,157,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342561.664423,CT4b7l3324LeYupbpf,192.168.10.19,10634,192.168.10.3,53,17,0.0002040863037109375,dns,2,2,88,188,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.664766,CXtLCJ2wWU8cdRfOqe,192.168.10.19,31542,192.168.10.3,53,17,0.00020503997802734375,dns,2,2,88,188,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.665532,CcJArJqqWpuuG3vJd,192.168.10.19,52568,192.168.10.3,53,17,0.00018477439880371094,dns,2,2,64,96,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.665537,CCjrSvoIAKKAVM0gi,192.168.10.19,26486,192.168.10.3,53,17,0.0002307891845703125,dns,2,2,64,158,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.666378,CHQCF02YJFyTSNkxC4,192.168.10.19,30249,192.168.10.3,53,17,0.0002079010009765625,dns,2,2,102,224,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.666806,C1VRNDMTEsUTxzW2d,192.168.10.19,25038,192.168.10.3,53,17,0.00021505355834960938,dns,2,2,88,188,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.667133,CP5pxiKgqRbXiAPs3,192.168.10.19,13769,192.168.10.3,53,17,0.0002009868621826172,dns,2,2,88,188,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.667448,CT3i3q2nqiSanoHEW2,192.168.10.19,62789,192.168.10.3,53,17,0.0002129077911376953,dns,2,2,64,96,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.667498,C8CrL83awsfmo8R5ra,192.168.10.19,40515,192.168.10.3,53,17,0.00016498565673828125,dns,2,2,64,158,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.668519,C87Iqs3SryBOg94zEf,192.168.10.19,42955,192.168.10.3,53,17,0.0001850128173828125,dns,2,2,102,224,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.669205,CSP10u3iHUBsNXA7Gi,192.168.10.19,61207,192.168.10.3,53,17,0.00016808509826660156,dns,2,2,88,188,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.669483,Ca8eEt1djgPzupmyU4,192.168.10.19,60048,192.168.10.3,53,17,0.0001990795135498047,dns,2,2,88,188,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.669832,CDNvoF26iQ5g1VR1bl,192.168.10.19,2893,192.168.10.3,53,17,0.00020599365234375,dns,2,2,64,96,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.66988,CirMjL3txzCcDcXtz4,192.168.10.19,45539,192.168.10.3,53,17,0.00015997886657714844,dns,2,2,64,158,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.670164,C46u4q1IgQFnQpfj2e,192.168.10.19,17528,192.168.10.3,53,17,0.00021195411682128906,dns,2,2,64,96,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.670213,CgNHWi1qKtrKBnT5bh,192.168.10.19,3148,192.168.10.3,53,17,0.00016498565673828125,dns,2,2,64,158,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342561.671699,CnyIxd4xL4qcC0H08h,192.168.10.19,50750,192.168.10.3,53,17,0.00018906593322753906,dns,2,2,102,224,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342512.149666,Cp1GRg2QdZ3aiKK6Vb,192.168.10.9,7725,255.255.255.255,7725,17,1.5974044799804688e-05,,11,0,704,0,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,S0,D,conn,->,benign
1499342513.456894,CgK2Xt0RQEMLTEMU5,192.168.10.19,138,192.168.10.255,138,17,2.002716064453125e-05,,11,0,2585,0,00:23:ae:9b:ad:b3,ff:ff:ff:ff:ff:ff,S0,D,conn,->,malicious
1499342513.907723,CNoRIf4vz7JpGzEUd2,192.168.10.5,7725,255.255.255.255,7725,17,1.71661376953125e-05,,11,0,704,0,b8:ac:6f:36:0a:8b,ff:ff:ff:ff:ff:ff,S0,D,conn,->,benign
1499342514.506626,CLSTvb3hzaAtsPGBeg,192.168.10.50,138,192.168.10.255,138,17,4.315376281738281e-05,,22,0,4961,0,00:19:b9:0a:69:f1,ff:ff:ff:ff:ff:ff,S0,D,conn,->,benign
1499342514.506396,CvvO5woXnUJedwTHj,192.168.10.9,138,192.168.10.255,138,17,0.016646862030029297,,33,0,6413,0,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,S0,D,conn,->,benign
1499342516.648106,CSHzdT3RVyBO2ZoEY6,192.168.10.9,1044,192.168.10.3,135,6,53.83118796348572,dce_rpc,22,14,664,624,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,ShADTdtFaf,conn,->,benign
1499342516.649028,C5zG8D14X8P6Zn5zLd,192.168.10.9,1045,192.168.10.3,49666,6,53.83031392097473,"dce_rpc,gssapi",42,38,6101,3090,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,ShADTadtTtFf,conn,->,benign
1499342516.004763,CzhIxlBEP85N8QVT4,192.168.10.9,123,192.168.10.3,123,17,0.00010418891906738281,ntp,2,2,96,96,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.801777,CpFIJZ22dGEG6YoTv4,192.168.10.19,41615,192.168.10.3,88,6,0.0014100074768066406,krb_tcp,10,10,1569,1566,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,RSTR,ShADTadtFr,conn,->,malicious
1499342452.269194,Chi5i84q3oc55ZM5bk,192.168.10.19,123,192.95.27.155,123,17,68.01661920547485,ntp,8,8,384,384,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342575.491779,CYMAPt4rU1zm1pWia9,192.168.10.9,1063,192.168.10.50,54481,6,0.08459281921386719,ftp-data,18,10,10257,0,b8:ac:6f:1d:1f:6c,00:19:b9:0a:69:f1,SF,ShADTaGFf,conn,->,benign
1499342574.586281,CapNtW2wK1UToXAx0l,192.168.10.9,1062,192.168.10.50,21,6,0.9909329414367676,ftp,24,30,88,220,b8:ac:6f:1d:1f:6c,00:19:b9:0a:69:f1,SF,ShAdtDTatfF,conn,->,benign
1499342457.668353,CweuRL3Iu7WyDH70Qh,fe80::f470:cd16:3cf6:bd7b,546,ff02::1:2,547,17,63.012632846832275,,75,0,7725,0,00:1e:4f:d4:ca:28,33:33:00:01:00:02,S0,D,conn,->,benign
1499342523.269146,CTLASu1yKhq9DOPv5f,192.168.10.19,123,91.189.89.199,123,17,0.09393310546875,ntp,1,1,48,48,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342523.75932,CcDGQy4nXL7VJzki4f,192.168.10.19,57480,192.168.10.3,88,17,0.0005140304565429688,krb,2,2,360,358,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342523.761312,CflfohialbjURbS49,192.168.10.19,56815,192.168.10.3,88,17,0.0006949901580810547,krb,2,2,508,2796,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342524.631067,CWWU4m2rxpf5uWaSL7,192.168.10.12,138,192.168.10.255,138,17,2.002716064453125e-05,,11,0,2563,0,b8:ac:6f:36:04:e3,ff:ff:ff:ff:ff:ff,S0,D,conn,->,benign
1499342574.795081,CMK0ta3Dp5jDdQAK2f,192.168.10.19,40064,192.168.10.3,53,17,0.0004410743713378906,dns,2,2,88,188,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.795678,CgClJa4hqJWrKcltp,192.168.10.19,8403,192.168.10.3,53,17,0.00023102760314941406,dns,2,2,88,188,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.796441,C1Boh96sMSAks3pEl,192.168.10.19,8807,192.168.10.3,53,17,0.00016689300537109375,dns,2,2,64,96,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.796445,CbJvmC4L0uoQWlaf7d,192.168.10.19,49363,192.168.10.3,53,17,0.0003020763397216797,dns,2,2,64,158,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.797467,CvHf1r2qEV6mJ4FrBd,192.168.10.19,25315,192.168.10.3,53,17,0.00021600723266601562,dns,2,2,102,224,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.7979,CJJ3B72i1vXqcscVnj,192.168.10.19,13601,192.168.10.3,53,17,0.00021314620971679688,dns,2,2,88,188,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.798258,C09kFs4f4tcUyWRh4f,192.168.10.19,21192,192.168.10.3,53,17,0.00021386146545410156,dns,2,2,88,188,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.798627,CBkSHZ2ippabJ7pLy4,192.168.10.19,12038,192.168.10.3,53,17,0.00021505355834960938,dns,2,2,64,96,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.798676,CPt53c5P9Ls4dyKad,192.168.10.19,15941,192.168.10.3,53,17,0.00016808509826660156,dns,2,2,64,158,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.799784,C71J5oZMTQEVWwQdj,192.168.10.19,43815,192.168.10.3,53,17,0.00018405914306640625,dns,2,2,102,224,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.800427,C4oIaN3QPds1JPwuAh,192.168.10.19,57291,192.168.10.3,53,17,0.0001709461212158203,dns,2,2,88,188,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.800706,C0V26M3mg68TZTnH53,192.168.10.19,33919,192.168.10.3,53,17,0.00019812583923339844,dns,2,2,88,188,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.80105,CKPwBS3l3BMhSYSgb1,192.168.10.19,58869,192.168.10.3,53,17,0.00021696090698242188,dns,2,2,64,96,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.801099,CCmkRL24NCNUuZEREl,192.168.10.19,61704,192.168.10.3,53,17,0.0001690387725830078,dns,2,2,64,158,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.801456,CRENkq2AV3YRA6Od9g,192.168.10.19,52619,192.168.10.3,53,17,0.0002110004425048828,dns,2,2,64,96,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.801505,CWpLnXbJkCgPmwjff,192.168.10.19,3137,192.168.10.3,53,17,0.00016379356384277344,dns,2,2,64,158,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342574.80322,Cg32hqQwHJy3Dp8Bj,192.168.10.19,62925,192.168.10.3,53,17,0.00021386146545410156,dns,2,2,102,224,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342456.269248,CIj1mt4zYAVjQmQ9Pc,192.168.10.19,123,144.217.109.67,123,17,69.10683393478394,ntp,7,6,336,288,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342526.01175,C7pZ2A2oulIyH81uLe,192.168.10.12,123,192.168.10.3,123,17,0.00011110305786132812,ntp,2,2,96,96,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342576.017752,CtLE4942s9xO0qol8j,192.168.10.15,50566,192.168.10.3,53,17,0.024296045303344727,dns,2,2,82,386,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342576.018035,CXbI583KJIXWFjWr25,192.168.10.3,61060,192.168.10.1,53,17,0.02377009391784668,dns,1,1,47,79,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342493.259244,CsaUhptuXh3P2CeBi,192.168.10.15,49452,13.107.4.50,80,6,88.2154221534729,http,3203,4814,4473,9016934,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,RSTR,ShADadggttggr,conn,->,benign
1499342533.530881,CUA44u3ySdTum5gEtl,192.168.10.8,49183,192.168.10.3,49666,6,48.49867296218872,dce_rpc,14,10,445,456,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,SF,ShADTdtFaf,conn,->,benign
1499342533.530041,CvEOX04qRUJDyx3fVi,192.168.10.8,49182,192.168.10.3,135,6,48.499573945999146,dce_rpc,14,10,328,280,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,SF,ShADTdtFaf,conn,->,benign
1499342460.018984,C1z1Sn1CvBPf70PYj6,192.168.10.12,123,129.128.12.20,123,17,67.08274602890015,ntp,8,8,384,384,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342577.517016,CVn7q02DhnFliMp0vi,192.168.10.9,137,192.168.10.3,137,17,0.00016117095947265625,dns,2,2,136,124,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342528.011769,CMRXv12pXSIPZXJWK7,192.168.10.12,123,91.189.89.199,123,17,0.09424996376037598,ntp,1,1,48,48,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342459.014682,C4neia3WiRadZ0GqHe,192.168.10.12,123,213.109.127.82,123,17,69.10583305358887,ntp,8,8,384,384,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342577.593546,C7WB9L2AwivO02Lij4,192.168.10.9,1061,192.168.10.50,22,6,6.104228973388672,ssh,42,50,1284,3477,b8:ac:6f:1d:1f:6c,00:19:b9:0a:69:f1,SF,ShADTadtTtFf,conn,->,benign
1499342579.304695,CHoF3s2NyBOfjKtsn7,192.168.10.12,5353,224.0.0.251,5353,17,1.4066696166992188e-05,dns,11,0,495,0,b8:ac:6f:36:04:e3,01:00:5e:00:00:fb,S0,D,conn,->,benign
1499342584.705092,C3m7eNcvNwa08nW34,192.168.10.9,1081,50.63.243.230,80,6,0.06715798377990723,http,5,5,433,2337,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,SF,ShADadfF,conn,->,benign
1499342580.080472,Cw0s0DlQNiCfonyz5,192.168.10.19,8226,192.168.10.3,53,17,0.000247955322265625,dns,2,2,64,204,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342580.080477,CzXlQ84T7LOkEendLe,192.168.10.19,40851,192.168.10.3,53,17,0.050781965255737305,dns,2,2,64,196,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342580.080773,CLyYx63fWS1mEyISYj,192.168.10.3,62414,192.168.10.1,53,17,0.05028796195983887,dns,1,1,56,84,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342458.016342,CdY1Po3O3utWW10mM6,192.168.10.12,123,195.186.4.101,123,17,72.12201309204102,ntp,9,9,432,432,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342580.183043,Cv16r01eVaZYGRui69,192.168.10.9,55253,192.168.10.3,53,17,0.04697608947753906,dns,2,2,84,310,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342580.183194,C8TSZk3hqRZs8Aqj2,192.168.10.3,60196,192.168.10.1,53,17,0.04658102989196777,dns,1,1,53,166,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
