uid,flow,label,profileid,twid,aid
CC4Sxp41MdVuLoGmE6,"{""starttime"": 1499342513.729284, ""uid"": ""CC4Sxp41MdVuLoGmE6"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0007410049438476562, ""proto"": ""tcp"", ""appproto"": ""krb_tcp"", ""sport"": 1038, ""dport"": 88, ""spkts"": 8, ""dpkts"": 8, ""sbytes"": 220, ""dbytes"": 178, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""RSTR"", ""history"": ""ShADTdtFar"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.9,timewindow1,YWMzMWQwOGY4MWMwNjUzNzg3NGViNjY5NGZlZGZhYTg4YmI5NmMxOA==
CuNlsU2i7X2Xv4y93f,"{""starttime"": 1499342513.738363, ""uid"": ""CuNlsU2i7X2Xv4y93f"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0008778572082519531, ""proto"": ""tcp"", ""appproto"": ""krb_tcp"", ""sport"": 1039, ""dport"": 88, ""spkts"": 10, ""dpkts"": 8, ""sbytes"": 300, ""dbytes"": 1471, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""RSTR"", ""history"": ""ShADTdtFar"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.9,timewindow1,YTBhMTI5ZTU0YzBhODBjMDg1ZWMzM2M5ZTdmMTQ2NjkxODBjNDNhYw==
C5ioP71iShBj74Knr3,"{""starttime"": 1499342513.739291, ""uid"": ""C5ioP71iShBj74Knr3"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0012040138244628906, ""proto"": ""tcp"", ""appproto"": ""krb_tcp"", ""sport"": 1040, ""dport"": 88, ""spkts"": 8, ""dpkts"": 8, ""sbytes"": 1365, ""dbytes"": 1390, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""RSTR"", ""history"": ""ShADTdtFar"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.9,timewindow1,MDAxNzVhOTI2YzJjNzlhNzVmODhmNGFmYzFiMmQ5ZmZmY2YzNzAwMg==
C5KOEx44cWTLW8M9ge,"{""starttime"": 1499342460.014553, ""uid"": ""C5KOEx44cWTLW8M9ge"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00024700164794921875, ""proto"": ""udp"", ""appproto"": ""ntp"", ""sport"": 123, ""dport"": 123, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 96, ""dbytes"": 96, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,MGMwN2JiYTg1N2NiOWZlMWU1ZjA2NjYzYmFlNTY1ODE5NzdkM2U1MQ==
CGvuME11hntULf5Qli,"{""starttime"": 1499342461.924795, ""uid"": ""CGvuME11hntULf5Qli"", ""saddr"": ""192.168.10.15"", ""daddr"": ""192.168.10.3"", ""dur"": 53.24065613746643, ""proto"": ""tcp"", ""appproto"": ""dce_rpc,gssapi"", ""sport"": 49413, ""dport"": 49666, ""spkts"": 52, ""dpkts"": 50, ""sbytes"": 8728, ""dbytes"": 4067, ""smac"": ""00:1e:4f:d4:ca:28"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""ShADTadtTtFgf"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.15,timewindow1,ZWQ5ZDA1OGY2NWI2YmNjZGNmZTM2NmE2YjEzZDdiYTMxMWMyZTc3NQ==
C7j8El1dFd1wTZC8re,"{""starttime"": 1499342453.401558, ""uid"": ""C7j8El1dFd1wTZC8re"", ""saddr"": ""fe80::8cc1:7756:5ffc:823f"", ""daddr"": ""ff02::2"", ""dur"": 7.999175071716309, ""proto"": ""icmp"", ""appproto"": """", ""sport"": 133, ""dport"": 134, ""spkts"": 31, ""dpkts"": 0, ""sbytes"": 0, ""dbytes"": 0, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""33:33:00:00:00:02"", ""state"": ""OTH"", ""history"": """", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_fe80::8cc1:7756:5ffc:823f,timewindow1,NjcxNDY2YzIzOWM2ZGE0MjI4ZmNhMDEwOTZlOWM0MWM3ZjIwYmMyMQ==
Cgnm9S1XEg2V6bYodh,"{""starttime"": 1499342516.649301, ""uid"": ""Cgnm9S1XEg2V6bYodh"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0006258487701416016, ""proto"": ""tcp"", ""appproto"": ""krb_tcp"", ""sport"": 1046, ""dport"": 88, ""spkts"": 8, ""dpkts"": 8, ""sbytes"": 233, ""dbytes"": 207, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""RSTR"", ""history"": ""ShADTdtFar"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.9,timewindow1,YzY0MjgzMTY0NDdiZTkwOGEyYjQxNDU3M2Q5ZmM3ZGExM2QyYjIwMQ==
Czs42O3NbmVDIzjY55,"{""starttime"": 1499342516.666218, ""uid"": ""Czs42O3NbmVDIzjY55"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0009300708770751953, ""proto"": ""tcp"", ""appproto"": ""krb_tcp"", ""sport"": 1047, ""dport"": 88, ""spkts"": 10, ""dpkts"": 8, ""sbytes"": 313, ""dbytes"": 1532, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""RSTR"", ""history"": ""ShADTdtFar"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.9,timewindow1,MDMxMjUwMjE1OTdiYWU3Nzg5MTFlNzNhZWJhNTYwMTRkZjdjOGE4Yw==
CAvA0VOPssb1i9Nv1,"{""starttime"": 1499342516.667558, ""uid"": ""CAvA0VOPssb1i9Nv1"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0009241104125976562, ""proto"": ""tcp"", ""appproto"": ""krb_tcp"", ""sport"": 1048, ""dport"": 88, ""spkts"": 10, ""dpkts"": 10, ""sbytes"": 1565, ""dbytes"": 1524, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""RSTR"", ""history"": ""ShADaTdtFr"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.9,timewindow1,MDcyZmM1NzFkNWI3YTg2MDcwMjdmOThiMjBkYzkyMWUwNjU5M2UzMQ==
CBjAvdEt5Sm3dCG82,"{""starttime"": 1499342461.696358, ""uid"": ""CBjAvdEt5Sm3dCG82"", ""saddr"": ""192.168.10.15"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001850128173828125, ""proto"": ""udp"", ""appproto"": """", ""sport"": 55571, ""dport"": 389, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 496, ""dbytes"": 350, ""smac"": ""00:1e:4f:d4:ca:28"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.15,timewindow1,ZWIwOGQyYzNkMWFmNzUxYWI0NTg1ODBjMDEyNmViYWIwNmE4YmFlZg==
CQTapX3CAmOhq9bABf,"{""starttime"": 1499342461.727365, ""uid"": ""CQTapX3CAmOhq9bABf"", ""saddr"": ""192.168.10.15"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001399517059326172, ""proto"": ""udp"", ""appproto"": """", ""sport"": 59036, ""dport"": 389, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 414, ""dbytes"": 326, ""smac"": ""00:1e:4f:d4:ca:28"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.15,timewindow1,ZDZhMjcyNzU5YTNiNDNiNWQ3YThjYmFjMmRjYmQyZmJjMGU0ZWM2ZA==
CSnZan1oOvJPzJk1I1,"{""starttime"": 1499342461.810774, ""uid"": ""CSnZan1oOvJPzJk1I1"", ""saddr"": ""192.168.10.15"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00015497207641601562, ""proto"": ""udp"", ""appproto"": """", ""sport"": 59037, ""dport"": 389, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 414, ""dbytes"": 326, ""smac"": ""00:1e:4f:d4:ca:28"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.15,timewindow1,ZjRkZDUzNDI3ZDFiNzQyNzEyMzkxMDQ3ZGY5YzU2ZWVhNTAwNTZhYg==
CCcuqb4EdhVme1KZ9,"{""starttime"": 1499342517.167871, ""uid"": ""CCcuqb4EdhVme1KZ9"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0011429786682128906, ""proto"": ""tcp"", ""appproto"": ""krb_tcp"", ""sport"": 1050, ""dport"": 88, ""spkts"": 10, ""dpkts"": 10, ""sbytes"": 1541, ""dbytes"": 1500, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""RSTR"", ""history"": ""ShADaTdtFr"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.9,timewindow1,ZjI3MDlmOWI2M2ZhZjNkNDNkMmZkMzQyMmMwYzFhZTJhMjM1Y2U2Mw==
CU19f71PsWkTsJHBac,"{""starttime"": 1499342517.174179, ""uid"": ""CU19f71PsWkTsJHBac"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0012679100036621094, ""proto"": ""tcp"", ""appproto"": ""krb_tcp"", ""sport"": 1052, ""dport"": 88, ""spkts"": 8, ""dpkts"": 8, ""sbytes"": 1398, ""dbytes"": 1418, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""RSTR"", ""history"": ""ShADTdtFar"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.9,timewindow1,YzdlMDhjODYwMzgyZjhlMjVhYTAzMGUxNWE2NjUzNTEzYTJmYjczOA==
CsPIIK1gcLHvHqF3j4,"{""starttime"": 1499342517.175449, ""uid"": ""CsPIIK1gcLHvHqF3j4"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0008029937744140625, ""proto"": ""tcp"", ""appproto"": """", ""sport"": 1053, ""dport"": 88, ""spkts"": 9, ""dpkts"": 10, ""sbytes"": 2465, ""dbytes"": 129, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""RSTR"", ""history"": ""ShaGADTdtFr"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.9,timewindow1,YzlhNDU1NTBhZDE0NTIwMzc3YzQ0NjU4ODJiYWEzMGQ5MGIwOTZhNw==
CvzqHdlbI2mjfXszc,"{""starttime"": 1499342517.171498, ""uid"": ""CvzqHdlbI2mjfXszc"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.05193305015563965, ""proto"": ""tcp"", ""appproto"": """", ""sport"": 1051, ""dport"": 389, ""spkts"": 12, ""dpkts"": 12, ""sbytes"": 2052, ""dbytes"": 510, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""RSTR"", ""history"": ""ShADTadtr"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.9,timewindow1,ODJhMmNhMTZjNjFmOGY4N2ZmZTJjZWFmOTFkZDU4ZTQyNmM1NGJjNA==
CVVXU9c7mvsknoag,"{""starttime"": 1499342458.269254, ""uid"": ""CVVXU9c7mvsknoag"", ""saddr"": ""192.168.10.19"", ""daddr"": ""167.114.204.238"", ""dur"": 4.015886068344116, ""proto"": ""udp"", ""appproto"": ""ntp"", ""sport"": 123, ""dport"": 123, ""spkts"": 3, ""dpkts"": 3, ""sbytes"": 144, ""dbytes"": 144, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.19,timewindow1,YTE3NDQ3Mzk3YmI2Y2MwNGVmNGFhMWEyYTBlYzk2NTI4MGExZDVlMA==
CSL2r64eklMJXVB6Wd,"{""starttime"": 1499342517.933047, ""uid"": ""CSL2r64eklMJXVB6Wd"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0011730194091796875, ""proto"": ""tcp"", ""appproto"": ""krb_tcp"", ""sport"": 1055, ""dport"": 88, ""spkts"": 10, ""dpkts"": 10, ""sbytes"": 1552, ""dbytes"": 1518, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""RSTR"", ""history"": ""ShADaTdtGFr"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.9,timewindow1,ZjU0NTYxYzc5MjUyYjkzNzY3NzNlZTQwZjY4NTY0MzQ3OWI3Njk0YQ==
CDRnLO2ymkrVWLMTEb,"{""starttime"": 1499342517.934296, ""uid"": ""CDRnLO2ymkrVWLMTEb"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0006480216979980469, ""proto"": ""tcp"", ""appproto"": ""krb_tcp"", ""sport"": 1056, ""dport"": 88, ""spkts"": 8, ""dpkts"": 8, ""sbytes"": 1397, ""dbytes"": 1410, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""RSTR"", ""history"": ""ShADTdtFar"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.9,timewindow1,YjIwNzYzMTMyMjE5NzgwZDRkN2NkZTQyMjNjMGQ4ZjA5M2VjZGYyMw==
CkaVzx1jdGCsjI8Kyc,"{""starttime"": 1499342462.085913, ""uid"": ""CkaVzx1jdGCsjI8Kyc"", ""saddr"": ""192.168.10.15"", ""daddr"": ""192.168.10.3"", ""dur"": 0.9062631130218506, ""proto"": ""icmp"", ""appproto"": """", ""sport"": 3, ""dport"": 3, ""spkts"": 4, ""dpkts"": 0, ""sbytes"": 492, ""dbytes"": 0, ""smac"": ""00:1e:4f:d4:ca:28"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""OTH"", ""history"": """", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.15,timewindow1,OTcwZGUzZTk1NWFlYTJhYzdkNDRlOWQ3MDRhYWM5MGVmN2JiOWQzZA==
CMnliU3temYxliD6j9,"{""starttime"": 1499342463.449075, ""uid"": ""CMnliU3temYxliD6j9"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.255"", ""dur"": 0.010109901428222656, ""proto"": ""udp"", ""appproto"": """", ""sport"": 8612, ""dport"": 8612, ""spkts"": 20, ""dpkts"": 0, ""sbytes"": 320, ""dbytes"": 0, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""ff:ff:ff:ff:ff:ff"", ""state"": ""S0"", ""history"": ""D"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,NGZiMTEwZGM1NzEwYWU2ZDYzYTJjZmZhMjk3MTZkZTRhMTAzZjJjNA==
Ctj9cxObNVhEunEj2,"{""starttime"": 1499342463.449082, ""uid"": ""Ctj9cxObNVhEunEj2"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.255"", ""dur"": 0.01011514663696289, ""proto"": ""udp"", ""appproto"": """", ""sport"": 8612, ""dport"": 8610, ""spkts"": 20, ""dpkts"": 0, ""sbytes"": 320, ""dbytes"": 0, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""ff:ff:ff:ff:ff:ff"", ""state"": ""S0"", ""history"": ""D"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,YjY4ZDg2ZTkzMDg5NjkxNjJhMWE2YzNkOTM5YTZjZDBmYzA0MGUyZQ==
CDU3vK3anceUcYFqc2,"{""starttime"": 1499342463.449097, ""uid"": ""CDU3vK3anceUcYFqc2"", ""saddr"": ""fe80::8cc1:7756:5ffc:823f"", ""daddr"": ""ff02::1"", ""dur"": 0.010114192962646484, ""proto"": ""udp"", ""appproto"": """", ""sport"": 8612, ""dport"": 8612, ""spkts"": 20, ""dpkts"": 0, ""sbytes"": 320, ""dbytes"": 0, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""33:33:00:00:00:01"", ""state"": ""S0"", ""history"": ""D"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_fe80::8cc1:7756:5ffc:823f,timewindow1,MWNmMzU5Y2QwZjIzZDcyMDM2NmU2ODI5Mzk4MDRjYWY1NzRiNzc1Yw==
CTPhTc32UKV80KWuhf,"{""starttime"": 1499342463.449107, ""uid"": ""CTPhTc32UKV80KWuhf"", ""saddr"": ""fe80::8cc1:7756:5ffc:823f"", ""daddr"": ""ff02::1"", ""dur"": 0.01011800765991211, ""proto"": ""udp"", ""appproto"": """", ""sport"": 8612, ""dport"": 8610, ""spkts"": 20, ""dpkts"": 0, ""sbytes"": 320, ""dbytes"": 0, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""33:33:00:00:00:01"", ""state"": ""S0"", ""history"": ""D"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_fe80::8cc1:7756:5ffc:823f,timewindow1,OWUxMjVmOWY3YmYyYjg4YmNlMGE0NTBhYjgyNDU3YWUyYzY5NDBlMw==
C7QYCr301uoEDCIEbk,"{""starttime"": 1499342513.485526, ""uid"": ""C7QYCr301uoEDCIEbk"", ""saddr"": ""192.168.10.5"", ""daddr"": ""192.168.10.3"", ""dur"": 0.44146299362182617, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 62917, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 92, ""dbytes"": 412, ""smac"": ""b8:ac:6f:36:0a:8b"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.5,timewindow1,MDcxMDFjZjJmMjUxZWIzYWE3ZmRkMWMwMzY0Njg3OWI3ZGFkOWUxOA==
CxMHP12bn7Zyj1v5Nb,"{""starttime"": 1499342513.48575, ""uid"": ""CxMHP12bn7Zyj1v5Nb"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.440762996673584, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 62249, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 57, ""dbytes"": 217, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,YjFlMWQ4OGQ2YzNlODE5YTc4NTBiMTA1Njk0NGI2MjBiYjM5NDFjMQ==
CZ5X0c214jtqjjCEve,"{""starttime"": 1499342463.822548, ""uid"": ""CZ5X0c214jtqjjCEve"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.255"", ""dur"": 1.811981201171875e-05, ""proto"": ""udp"", ""appproto"": """", ""sport"": 138, ""dport"": 138, ""spkts"": 10, ""dpkts"": 0, ""sbytes"": 2330, ""dbytes"": 0, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""ff:ff:ff:ff:ff:ff"", ""state"": ""S0"", ""history"": ""D"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,MjA5ZWFjOTI2NDdlNzI5NjY5MGVhZTE0MjdlMTk0YWZmOTg2YzA0NA==
CSlGzT9YpXUDpiUO6,"{""starttime"": 1499342462.025807, ""uid"": ""CSlGzT9YpXUDpiUO6"", ""saddr"": ""192.168.10.12"", ""daddr"": ""91.189.89.199"", ""dur"": 2.0841290950775146, ""proto"": ""udp"", ""appproto"": ""ntp"", ""sport"": 123, ""dport"": 123, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 96, ""dbytes"": 96, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.12,timewindow1,ZDBiYWM0YjUyNGQ4MTgzNzU0Njk4YjZhNzAyMDYwZDhiMzc4OTlmOA==
CUJUKK11yV0bc6dnSd,"{""starttime"": 1499342464.556082, ""uid"": ""CUJUKK11yV0bc6dnSd"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00013208389282226562, ""proto"": ""udp"", ""appproto"": """", ""sport"": 36950, ""dport"": 389, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 186, ""dbytes"": 330, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,ZTcxNWVjZGZhZWE4ZWY3ZThlYzBiMzk2ZWFlYTc2MTI0YzIzNGUzZA==
Ceti951j3pCXj7gBU,"{""starttime"": 1499342464.557011, ""uid"": ""Ceti951j3pCXj7gBU"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00012421607971191406, ""proto"": ""udp"", ""appproto"": """", ""sport"": 42395, ""dport"": 389, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 188, ""dbytes"": 334, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,YTk0ODdlNDI1OTY1OGRiNGJhMmMzOGVjMDc0YmJmODQwMDQxNTM4NA==
CXJ2tg1zHlTN7jBue7,"{""starttime"": 1499342519.497344, ""uid"": ""CXJ2tg1zHlTN7jBue7"", ""saddr"": ""192.168.10.9"", ""daddr"": ""63.238.216.16"", ""dur"": 0.10225296020507812, ""proto"": ""tcp"", ""appproto"": ""http"", ""sport"": 1057, ""dport"": 80, ""spkts"": 5, ""dpkts"": 5, ""sbytes"": 97, ""dbytes"": 179, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""ShADadfF"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,NDQxYWJkM2Q5OTkxY2E4YTk1MzFiZWEzNDRhN2IwMjlhZGUzMzRjYg==
CK8d0T1ZnOES7GV8ug,"{""starttime"": 1499342464.832692, ""uid"": ""CK8d0T1ZnOES7GV8ug"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0003960132598876953, ""proto"": ""udp"", ""appproto"": ""krb"", ""sport"": 35695, ""dport"": 88, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 286, ""dbytes"": 188, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,MGZmODBiMGZlOTVjNjY1MzRiYTFhY2ViYjUyNzUwOTY1MDdhZTQ0Ng==
CaXo6s4wA1fQC3OGea,"{""starttime"": 1499342464.833383, ""uid"": ""CaXo6s4wA1fQC3OGea"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.000370025634765625, ""proto"": ""udp"", ""appproto"": ""krb"", ""sport"": 49931, ""dport"": 88, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 302, ""dbytes"": 404, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,NTEyNzJmNmJiMDJhZTdmYjRmZTBmODlhZmE0MDU1NDE3N2UwYjY4MQ==
C5kJ2a0I0MkRYV7Oa,"{""starttime"": 1499342464.84555, ""uid"": ""C5kJ2a0I0MkRYV7Oa"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0006489753723144531, ""proto"": ""udp"", ""appproto"": ""krb"", ""sport"": 37814, ""dport"": 88, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 466, ""dbytes"": 2848, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.12,timewindow1,Mzk3YzBmMmNjNmE1ZmIzMDkwNmY0OTVmNzJmMWNiYTEyMGNlN2Q3ZQ==
Cziz9I3ZWd2eWtqaWd,"{""starttime"": 1499342464.858305, ""uid"": ""Cziz9I3ZWd2eWtqaWd"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0007379055023193359, ""proto"": ""udp"", ""appproto"": ""krb"", ""sport"": 46414, ""dport"": 88, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 2796, ""dbytes"": 2718, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.12,timewindow1,N2FkODU5ZjcyZmUxNjhhMmY4ZGJhYmFmN2I3YWFlNzA3ZWVmMzA0Mw==
CXMAw5GhZyYymlB78,"{""starttime"": 1499342464.859361, ""uid"": ""CXMAw5GhZyYymlB78"", ""saddr"": ""192.168.10.12"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00033402442932128906, ""proto"": ""udp"", ""appproto"": ""krb"", ""sport"": 37614, ""dport"": 88, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 2794, ""dbytes"": 2604, ""smac"": ""b8:ac:6f:36:04:e3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.12,timewindow1,MTU2NTE0YzJlZTVhMzJhNDQ1ZWJiZjFjZmZhZGM5NzE4ZDY5NjViMw==
